date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
2023-03-01,10001,Heavy Equipment,Turner Construction Management,EUR,256500,,,,Business Unit Charlie,Europe
2023-03-01,10005,Construction,Robert Bosch GmbH,AUD,19700,,,,Business Unit Bravo,APAC
2023-03-01,10002,Technical Equipment,Komatsu,EUR,0,,,,Business Unit Echo,Europe
2023-03-01,10003,Construction,Newmark Group,EUR,0,,,,Business Unit Alpha ,Europe
2023-03-01,10002,Technical Equipment,Komatsu,USD,38500,,,,Business Unit Echo,North America
2023-03-01,10005,Construction,Robert Bosch GmbH,USD,7500,,,,Business Unit Delta ,Latin America
2023-03-01,10005,Heavy Equipment,Robert Bosch GmbH,EUR,6000,,,,Business Unit Echo,Europe
2023-03-01,10003,Heavy Equipment,Newmark Group,USD,25500,,,,Business Unit Delta ,Latin America
2023-03-01,10005,Office Fit Out,Robert Bosch GmbH,EUR,19600,,,,Business Unit Echo,Europe
2023-03-01,10001,Technical Equipment,Turner Construction Management,USD,211500,,,,Business Unit Delta ,North America
2023-03-01,10004,Light Machinery,Honeywell International,USD,30200,,,,Business Unit Delta ,Latin America
2023-03-01,10001,Office Fit Out,Turner Construction Management,AUD,240000,,,,Business Unit Alpha ,APAC
2023-03-01,10003,Construction,Newmark Group,AUD,0,,,,Business Unit Bravo,APAC
2023-03-01,10001,Light Machinery,Turner Construction Management,EUR,0,,,,Business Unit Delta ,Europe
2023-04-01,10004,Technical Equipment,Honeywell International,EUR,0,,,,Business Unit Alpha ,Europe
2023-04-01,10002,Office Fit Out,Komatsu,USD,0,,,,Business Unit Charlie,North America
2023-04-01,10001,Technical Equipment,Turner Construction Management,EUR,0,,,,Business Unit Echo,Europe
2023-04-01,10001,Technical Equipment,Turner Construction Management,USD,130500,,,,Business Unit Bravo,Latin America
2023-04-01,10003,Technical Equipment,Newmark Group,EUR,29000,,,,Business Unit Bravo,Europe
2023-04-01,10002,Construction,Komatsu,USD,93500,,,,Business Unit Echo,North America
2023-04-01,10003,Construction,Newmark Group,AUD,45000,,,,Business Unit Charlie,APAC
2023-04-01,10002,Light Machinery,Komatsu,USD,87000,,,,Business Unit Bravo,North America
2023-04-01,10005,Construction,Robert Bosch GmbH,USD,0,,,,Business Unit Echo,Latin America
2023-04-01,10001,Light Machinery,Turner Construction Management,EUR,0,,,,Business Unit Charlie,Europe
2023-04-01,10002,Heavy Equipment,Komatsu,EUR,74000,,,,Business Unit Echo,Europe
2023-04-01,10001,Technical Equipment,Turner Construction Management,EUR,241500,,,,Business Unit Delta ,Europe
2023-04-01,10004,Office Fit Out,Honeywell International,EUR,20400,,,,Business Unit Alpha ,Europe
2023-04-01,10001,Technical Equipment,Turner Construction Management,USD,181500,,,,Business Unit Delta ,Latin America
2023-04-01,10004,Office Fit Out,Honeywell International,USD,0,,,,Business Unit Echo,Latin America
2023-04-01,10004,Heavy Equipment,Honeywell International,EUR,13000,,,,Business Unit Echo,Europe
2023-04-01,10004,Heavy Equipment,Honeywell International,USD,0,,,,Business Unit Echo,North America
2023-04-01,10003,Heavy Equipment,Newmark Group,USD,98500,,,,Business Unit Bravo,North America
2023-04-01,10002,Office Fit Out,Komatsu,AUD,0,,,,Business Unit Delta ,APAC
2023-04-01,10002,Light Machinery,Komatsu,AUD,0,,,,Business Unit Charlie,APAC
2023-05-01,10001,Construction,Turner Construction Management,AUD,0,,,,Business Unit Echo,APAC
2023-05-01,10005,Technical Equipment,Robert Bosch GmbH,EUR,15200,,,,Business Unit Charlie,Europe
2023-05-01,10004,Technical Equipment,Honeywell International,USD,13200,,,,Business Unit Bravo,Latin America
2023-05-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Bravo,Latin America
2023-05-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,15600,,,,Business Unit Charlie,APAC
2023-05-01,10003,Construction,Newmark Group,AUD,0,,,,Business Unit Alpha ,APAC
2023-05-01,10004,Construction,Honeywell International,USD,35600,,,,Business Unit Delta ,North America
2023-05-01,10005,Construction,Robert Bosch GmbH,USD,7000,,,,Business Unit Echo,Latin America
2023-05-01,10002,Technical Equipment,Komatsu,AUD,0,,,,Business Unit Alpha ,APAC
2023-05-01,10003,Construction,Newmark Group,AUD,0,,,,Business Unit Charlie,APAC
2023-05-01,10001,Light Machinery,Turner Construction Management,EUR,0,,,,Business Unit Bravo,Europe
2023-05-01,10004,Light Machinery,Honeywell International,USD,0,,,,Business Unit Charlie,Latin America
2023-05-01,10001,Heavy Equipment,Turner Construction Management,EUR,0,,,,Business Unit Charlie,Europe
2023-05-01,10005,Light Machinery,Robert Bosch GmbH,AUD,0,,,,Business Unit Alpha ,APAC
2023-05-01,10004,Construction,Honeywell International,USD,0,,,,Business Unit Delta ,North America
2023-05-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Alpha ,North America
2023-05-01,10002,Technical Equipment,Komatsu,EUR,62500,,,,Business Unit Delta ,Europe
2023-05-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,19500,,,,Business Unit Echo,Latin America
2023-05-01,10004,Heavy Equipment,Honeywell International,USD,18000,,,,Business Unit Charlie,North America
2023-05-01,10003,Heavy Equipment,Newmark Group,USD,87000,,,,Business Unit Alpha ,North America
2023-06-01,10001,Technical Equipment,Turner Construction Management,EUR,0,,,,Business Unit Alpha ,Europe
2023-06-01,10004,Light Machinery,Honeywell International,EUR,0,,,,Business Unit Delta ,Europe
2023-06-01,10004,Construction,Honeywell International,USD,18400,,,,Business Unit Charlie,North America
2023-06-01,10001,Technical Equipment,Turner Construction Management,USD,253500,,,,Business Unit Delta ,Latin America
2023-06-01,10001,Heavy Equipment,Turner Construction Management,USD,178500,,,,Business Unit Echo,North America
2023-06-01,10002,Office Fit Out,Komatsu,EUR,0,,,,Business Unit Bravo,Europe
2023-06-01,10003,Construction,Newmark Group,EUR,0,,,,Business Unit Echo,Europe
2023-06-01,10001,Light Machinery,Turner Construction Management,USD,0,,,,Business Unit Echo,North America
2023-06-01,10003,Construction,Newmark Group,EUR,25500,,,,Business Unit Alpha ,Europe
2023-06-01,10003,Heavy Equipment,Newmark Group,EUR,80500,,,,Business Unit Charlie,Europe
2023-06-01,10002,Construction,Komatsu,USD,25500,,,,Business Unit Charlie,North America
2023-06-01,10004,Light Machinery,Honeywell International,USD,0,,,,Business Unit Bravo,North America
2023-06-01,10001,Construction,Turner Construction Management,USD,180000,,,,Business Unit Echo,North America
2023-06-01,10004,Construction,Honeywell International,AUD,0,,,,Business Unit Alpha ,APAC
2023-06-01,10003,Office Fit Out,Newmark Group,USD,79000,,,,Business Unit Charlie,Latin America
2023-06-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Bravo,North America
2023-06-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Alpha ,North America
2023-06-01,10004,Light Machinery,Honeywell International,USD,16600,,,,Business Unit Alpha ,Latin America
2023-06-01,10001,Office Fit Out,Turner Construction Management,USD,232500,,,,Business Unit Alpha ,Latin America
2023-06-01,10002,Office Fit Out,Komatsu,USD,0,,,,Business Unit Bravo,Latin America
2023-07-01,10005,Office Fit Out,Robert Bosch GmbH,USD,6500,,,,Business Unit Echo,North America
2023-07-01,10004,Light Machinery,Honeywell International,EUR,34400,,,,Business Unit Delta ,Europe
2023-07-01,10002,Light Machinery,Komatsu,USD,73000,,,,Business Unit Alpha ,North America
2023-07-01,10002,Construction,Komatsu,EUR,44000,,,,Business Unit Echo,Europe
2023-07-01,10004,Light Machinery,Honeywell International,USD,0,,,,Business Unit Echo,Latin America
2023-07-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,10600,,,,Business Unit Alpha ,Latin America
2023-07-01,10003,Technical Equipment,Newmark Group,EUR,62000,,,,Business Unit Bravo,Europe
2023-07-01,10004,Construction,Honeywell International,EUR,37200,,,,Business Unit Charlie,Europe
2023-07-01,10003,Heavy Equipment,Newmark Group,EUR,42000,,,,Business Unit Delta ,Europe
2023-07-01,10003,Construction,Newmark Group,USD,54500,,,,Business Unit Echo,North America
2023-07-01,10003,Light Machinery,Newmark Group,USD,0,,,,Business Unit Echo,North America
2023-07-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Charlie,North America
2023-07-01,10003,Technical Equipment,Newmark Group,AUD,98000,,,,Business Unit Alpha ,APAC
2023-07-01,10002,Heavy Equipment,Komatsu,USD,0,,,,Business Unit Charlie,Latin America
2023-07-01,10003,Heavy Equipment,Newmark Group,EUR,30000,,,,Business Unit Bravo,Europe
2023-07-01,10005,Office Fit Out,Robert Bosch GmbH,USD,0,,,,Business Unit Alpha ,North America
2023-07-01,10003,Office Fit Out,Newmark Group,EUR,40000,,,,Business Unit Charlie,Europe
2023-07-01,10005,Heavy Equipment,Robert Bosch GmbH,EUR,13300,,,,Business Unit Bravo,Europe
2023-07-01,10003,Office Fit Out,Newmark Group,EUR,0,,,,Business Unit Echo,Europe
2023-07-01,10001,Office Fit Out,Turner Construction Management,USD,292500,,,,Business Unit Charlie,North America
2023-08-01,10001,Heavy Equipment,Turner Construction Management,EUR,0,,,,Business Unit Echo,Europe
2023-08-01,10001,Technical Equipment,Turner Construction Management,USD,129000,,,,Business Unit Delta ,North America
2023-08-01,10001,Heavy Equipment,Turner Construction Management,EUR,217500,,,,Business Unit Bravo,Europe
2023-08-01,10005,Construction,Robert Bosch GmbH,USD,7800,,,,Business Unit Alpha ,North America
2023-08-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,8700,,,,Business Unit Delta ,Latin America
2023-08-01,10001,Construction,Turner Construction Management,USD,0,,,,Business Unit Echo,North America
2023-08-01,10001,Heavy Equipment,Turner Construction Management,USD,208500,,,,Business Unit Echo,Latin America
2023-08-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Delta ,North America
2023-08-01,10002,Office Fit Out,Komatsu,USD,95500,,,,Business Unit Charlie,North America
2023-08-01,10003,Office Fit Out,Newmark Group,USD,50000,,,,Business Unit Charlie,Latin America
2023-08-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,17000,,,,Business Unit Echo,APAC
2023-08-01,10004,Light Machinery,Honeywell International,AUD,34000,,,,Business Unit Bravo,APAC
2023-08-01,10004,Office Fit Out,Honeywell International,EUR,19800,,,,Business Unit Alpha ,Europe
2023-08-01,10004,Office Fit Out,Honeywell International,USD,37600,,,,Business Unit Bravo,Latin America
2023-08-01,10002,Technical Equipment,Komatsu,USD,0,,,,Business Unit Echo,Latin America
2023-08-01,10001,Technical Equipment,Turner Construction Management,EUR,0,,,,Business Unit Charlie,Europe
2023-08-01,10002,Heavy Equipment,Komatsu,USD,0,,,,Business Unit Delta ,North America
2023-08-01,10005,Light Machinery,Robert Bosch GmbH,USD,17200,,,,Business Unit Alpha ,North America
2023-08-01,10001,Technical Equipment,Turner Construction Management,AUD,0,,,,Business Unit Bravo,APAC
2023-08-01,10003,Technical Equipment,Newmark Group,USD,26500,,,,Business Unit Charlie,Latin America
2023-09-01,10002,Technical Equipment,Komatsu,EUR,32000,,,,Business Unit Echo,Europe
2023-09-01,10003,Light Machinery,Newmark Group,USD,60000,,,,Business Unit Charlie,Latin America
2023-09-01,10004,Technical Equipment,Honeywell International,USD,23200,,,,Business Unit Bravo,Latin America
2023-09-01,10002,Heavy Equipment,Komatsu,USD,88000,,,,Business Unit Delta ,North America
2023-09-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,6400,,,,Business Unit Delta ,Latin America
2023-09-01,10002,Construction,Komatsu,USD,74500,,,,Business Unit Echo,Latin America
2023-09-01,10003,Construction,Newmark Group,USD,0,,,,Business Unit Alpha ,North America
2023-09-01,10001,Light Machinery,Turner Construction Management,AUD,0,,,,Business Unit Delta ,APAC
2023-09-01,10001,Heavy Equipment,Turner Construction Management,EUR,0,,,,Business Unit Alpha ,Europe
2023-09-01,10004,Light Machinery,Honeywell International,USD,0,,,,Business Unit Charlie,North America
2023-09-01,10001,Office Fit Out,Turner Construction Management,USD,171000,,,,Business Unit Delta ,Latin America
2023-09-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,0,,,,Business Unit Charlie,Latin America
2023-09-01,10004,Heavy Equipment,Honeywell International,AUD,0,,,,Business Unit Echo,APAC
2023-09-01,10003,Construction,Newmark Group,AUD,0,,,,Business Unit Echo,APAC
2023-09-01,10003,Office Fit Out,Newmark Group,EUR,0,,,,Business Unit Alpha ,Europe
2023-09-01,10004,Technical Equipment,Honeywell International,EUR,26000,,,,Business Unit Echo,Europe
2023-09-01,10003,Heavy Equipment,Newmark Group,AUD,43500,,,,Business Unit Delta ,APAC
2023-09-01,10001,Heavy Equipment,Turner Construction Management,USD,283500,,,,Business Unit Charlie,North America
2023-09-01,10003,Light Machinery,Newmark Group,USD,0,,,,Business Unit Alpha ,North America
2023-09-01,10004,Light Machinery,Honeywell International,EUR,0,,,,Business Unit Charlie,Europe
2023-10-01,10001,Office Fit Out,Turner Construction Management,EUR,0,,,,Business Unit Delta ,Europe
2023-10-01,10004,Heavy Equipment,Honeywell International,AUD,19200,,,,Business Unit Alpha ,APAC
2023-10-01,10001,Heavy Equipment,Turner Construction Management,USD,276000,,,,Business Unit Delta ,North America
2023-10-01,10003,Technical Equipment,Newmark Group,USD,98000,,,,Business Unit Echo,North America
2023-10-01,10001,Heavy Equipment,Turner Construction Management,EUR,93000,,,,Business Unit Echo,Europe
2023-10-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Charlie,Latin America
2023-10-01,10005,Light Machinery,Robert Bosch GmbH,AUD,19400,,,,Business Unit Delta ,APAC
2023-10-01,10003,Heavy Equipment,Newmark Group,EUR,75000,,,,Business Unit Alpha ,Europe
2023-10-01,10001,Light Machinery,Turner Construction Management,AUD,118500,,,,Business Unit Bravo,APAC
2023-10-01,10001,Technical Equipment,Turner Construction Management,EUR,0,,,,Business Unit Delta ,Europe
2023-10-01,10002,Office Fit Out,Komatsu,USD,40500,,,,Business Unit Echo,North America
2023-10-01,10002,Light Machinery,Komatsu,AUD,92000,,,,Business Unit Echo,APAC
2023-10-01,10005,Office Fit Out,Robert Bosch GmbH,EUR,0,,,,Business Unit Alpha ,Europe
2023-10-01,10001,Heavy Equipment,Turner Construction Management,USD,0,,,,Business Unit Alpha ,Latin America
2023-10-01,10002,Technical Equipment,Komatsu,EUR,0,,,,Business Unit Alpha ,Europe
2023-10-01,10001,Construction,Turner Construction Management,AUD,0,,,,Business Unit Echo,APAC
2023-10-01,10004,Construction,Honeywell International,EUR,0,,,,Business Unit Bravo,Europe
2023-10-01,10003,Heavy Equipment,Newmark Group,EUR,0,,,,Business Unit Alpha ,Europe
2023-10-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,15000,,,,Business Unit Bravo,Latin America
2023-10-01,10003,Light Machinery,Newmark Group,USD,0,,,,Business Unit Delta ,Latin America
2023-11-01,10005,Light Machinery,Robert Bosch GmbH,EUR,0,,,,Business Unit Alpha ,Europe
2023-11-01,10002,Light Machinery,Komatsu,EUR,0,,,,Business Unit Delta ,Europe
2023-11-01,10002,Construction,Komatsu,USD,86000,,,,Business Unit Delta ,Latin America
2023-11-01,10005,Office Fit Out,Robert Bosch GmbH,USD,9700,,,,Business Unit Bravo,Latin America
2023-11-01,10003,Light Machinery,Newmark Group,USD,32500,,,,Business Unit Bravo,North America
2023-11-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Delta ,North America
2023-11-01,10005,Light Machinery,Robert Bosch GmbH,USD,12400,,,,Business Unit Echo,North America
2023-11-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,0,,,,Business Unit Charlie,North America
2023-11-01,10002,Office Fit Out,Komatsu,USD,0,,,,Business Unit Delta ,North America
2023-11-01,10003,Light Machinery,Newmark Group,EUR,42500,,,,Business Unit Charlie,Europe
2023-11-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,0,,,,Business Unit Delta ,APAC
2023-11-01,10003,Construction,Newmark Group,EUR,52500,,,,Business Unit Alpha ,Europe
2023-11-01,10002,Technical Equipment,Komatsu,AUD,43500,,,,Business Unit Charlie,APAC
2023-11-01,10005,Office Fit Out,Robert Bosch GmbH,AUD,0,,,,Business Unit Delta ,APAC
2023-11-01,10003,Heavy Equipment,Newmark Group,USD,39000,,,,Business Unit Charlie,Latin America
2023-11-01,10005,Light Machinery,Robert Bosch GmbH,USD,0,,,,Business Unit Alpha ,Latin America
2023-11-01,10001,Heavy Equipment,Turner Construction Management,USD,0,,,,Business Unit Charlie,North America
2023-11-01,10002,Construction,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2023-11-01,10003,Office Fit Out,Newmark Group,EUR,0,,,,Business Unit Echo,Europe
2023-11-01,10001,Light Machinery,Turner Construction Management,USD,111000,,,,Business Unit Delta ,North America
2023-12-01,10001,Construction,Turner Construction Management,USD,171000,,,,Business Unit Echo,North America
2023-12-01,10001,Technical Equipment,Turner Construction Management,EUR,255000,,,,Business Unit Echo,Europe
2023-12-01,10004,Construction,Honeywell International,USD,0,,,,Business Unit Delta ,Latin America
2023-12-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,7100,,,,Business Unit Bravo,Latin America
2023-12-01,10005,Light Machinery,Robert Bosch GmbH,AUD,0,,,,Business Unit Echo,APAC
2023-12-01,10004,Office Fit Out,Honeywell International,USD,0,,,,Business Unit Alpha ,Latin America
2023-12-01,10001,Office Fit Out,Turner Construction Management,USD,105000,,,,Business Unit Alpha ,North America
2023-12-01,10001,Technical Equipment,Turner Construction Management,EUR,145500,,,,Business Unit Echo,Europe
2023-12-01,10001,Light Machinery,Turner Construction Management,AUD,265500,,,,Business Unit Charlie,APAC
2023-12-01,10004,Light Machinery,Honeywell International,USD,34600,,,,Business Unit Echo,North America
2023-12-01,10002,Office Fit Out,Komatsu,AUD,0,,,,Business Unit Charlie,APAC
2023-12-01,10002,Light Machinery,Komatsu,USD,49000,,,,Business Unit Echo,Latin America
2023-12-01,10004,Light Machinery,Honeywell International,USD,0,,,,Business Unit Charlie,North America
2023-12-01,10002,Technical Equipment,Komatsu,AUD,0,,,,Business Unit Charlie,APAC
2023-12-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Alpha ,Latin America
2023-12-01,10002,Heavy Equipment,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2023-12-01,10002,Heavy Equipment,Komatsu,USD,0,,,,Business Unit Charlie,Latin America
2023-12-01,10001,Office Fit Out,Turner Construction Management,EUR,0,,,,Business Unit Delta ,Europe
2023-12-01,10005,Heavy Equipment,Robert Bosch GmbH,AUD,15200,,,,Business Unit Charlie,APAC
2023-12-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Echo,Latin America
2023-12-01,10004,Office Fit Out,Honeywell International,USD,31400,,,,Business Unit Delta ,Latin America
2022-01-01,10005,Office Fit Out,Robert Bosch GmbH,USD,19500,,,,Business Unit Bravo,Latin America
2022-01-01,10005,Light Machinery,Robert Bosch GmbH,USD,0,,,,Business Unit Delta ,Latin America
2022-01-01,10002,Heavy Equipment,Komatsu,USD,43500,,,,Business Unit Charlie,North America
2022-01-01,10001,Technical Equipment,Turner Construction Management,AUD,135000,,,,Business Unit Alpha ,APAC
2022-01-01,10003,Heavy Equipment,Newmark Group,USD,31500,,,,Business Unit Charlie,Latin America
2022-01-01,10005,Technical Equipment,Robert Bosch GmbH,AUD,0,,,,Business Unit Echo,APAC
2022-01-01,10005,Construction,Robert Bosch GmbH,USD,0,,,,Business Unit Echo,North America
2022-01-01,10001,Heavy Equipment,Turner Construction Management,USD,183000,,,,Business Unit Bravo,North America
2022-01-01,10004,Light Machinery,Honeywell International,USD,0,,,,Business Unit Echo,Latin America
2022-01-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,17800,,,,Business Unit Bravo,Latin America
2022-01-01,10002,Light Machinery,Komatsu,USD,98000,,,,Business Unit Bravo,North America
2022-01-01,10002,Construction,Komatsu,EUR,0,,,,Business Unit Charlie,Europe
2022-01-01,10002,Office Fit Out,Komatsu,USD,98500,,,,Business Unit Bravo,North America
2022-01-01,10005,Construction,Robert Bosch GmbH,USD,5400,,,,Business Unit Delta ,Latin America
2022-01-01,10001,Office Fit Out,Turner Construction Management,EUR,195000,,,,Business Unit Bravo,Europe
2022-01-01,10001,Construction,Turner Construction Management,EUR,184500,,,,Business Unit Alpha ,Europe
2022-01-01,10002,Light Machinery,Komatsu,USD,65000,,,,Business Unit Bravo,Latin America
2022-01-01,10003,Office Fit Out,Newmark Group,USD,55500,,,,Business Unit Bravo,Latin America
2022-01-01,10005,Construction,Robert Bosch GmbH,USD,14600,,,,Business Unit Charlie,Latin America
2022-01-01,10004,Heavy Equipment,Honeywell International,EUR,29400,,,,Business Unit Alpha ,Europe
2022-02-01,10002,Construction,Komatsu,USD,59000,,,,Business Unit Bravo,Latin America
2022-02-01,10002,Technical Equipment,Komatsu,USD,55000,,,,Business Unit Charlie,North America
2022-02-01,10001,Heavy Equipment,Turner Construction Management,AUD,286500,,,,Business Unit Echo,APAC
2022-02-01,10003,Office Fit Out,Newmark Group,AUD,35500,,,,Business Unit Bravo,APAC
2022-02-01,10004,Technical Equipment,Honeywell International,AUD,25800,,,,Business Unit Charlie,APAC
2022-02-01,10004,Office Fit Out,Honeywell International,EUR,0,,,,Business Unit Delta ,Europe
2022-02-01,10002,Construction,Komatsu,USD,76500,,,,Business Unit Delta ,North America
2022-02-01,10002,Technical Equipment,Komatsu,AUD,84000,,,,Business Unit Echo,APAC
2022-02-01,10002,Office Fit Out,Komatsu,AUD,0,,,,Business Unit Delta ,APAC
2022-02-01,10005,Light Machinery,Robert Bosch GmbH,USD,17900,,,,Business Unit Charlie,North America
2022-02-01,10005,Light Machinery,Robert Bosch GmbH,EUR,0,,,,Business Unit Echo,Europe
2022-02-01,10002,Office Fit Out,Komatsu,AUD,43500,,,,Business Unit Alpha ,APAC
2022-02-01,10003,Office Fit Out,Newmark Group,USD,25000,,,,Business Unit Alpha ,Latin America
2022-02-01,10003,Light Machinery,Newmark Group,AUD,100000,,,,Business Unit Echo,APAC
2022-02-01,10001,Heavy Equipment,Turner Construction Management,AUD,121500,,,,Business Unit Charlie,APAC
2022-02-01,10004,Construction,Honeywell International,AUD,0,,,,Business Unit Echo,APAC
2022-02-01,10002,Construction,Komatsu,USD,0,,,,Business Unit Alpha ,Latin America
2022-02-01,10003,Heavy Equipment,Newmark Group,AUD,0,,,,Business Unit Alpha ,APAC
2022-02-01,10004,Office Fit Out,Honeywell International,USD,0,,,,Business Unit Delta ,North America
2022-02-01,10003,Technical Equipment,Newmark Group,USD,47000,,,,Business Unit Delta ,Latin America
2022-03-01,10002,Heavy Equipment,Komatsu,AUD,0,,,,Business Unit Echo,APAC
2022-03-01,10001,Technical Equipment,Turner Construction Management,AUD,168000,,,,Business Unit Bravo,APAC
2022-03-01,10001,Heavy Equipment,Turner Construction Management,EUR,168000,,,,Business Unit Delta ,Europe
2022-03-01,10001,Technical Equipment,Turner Construction Management,USD,0,,,,Business Unit Alpha ,Latin America
2022-03-01,10005,Technical Equipment,Robert Bosch GmbH,USD,7600,,,,Business Unit Charlie,North America
2022-03-01,10002,Light Machinery,Komatsu,AUD,0,,,,Business Unit Bravo,APAC
2022-03-01,10003,Light Machinery,Newmark Group,EUR,95500,,,,Business Unit Charlie,Europe
2022-03-01,10004,Construction,Honeywell International,USD,0,,,,Business Unit Echo,Latin America
2022-03-01,10003,Technical Equipment,Newmark Group,AUD,0,,,,Business Unit Bravo,APAC
2022-03-01,10004,Construction,Honeywell International,USD,12600,,,,Business Unit Alpha ,North America
2022-03-01,10003,Light Machinery,Newmark Group,AUD,0,,,,Business Unit Echo,APAC
2022-03-01,10001,Light Machinery,Turner Construction Management,USD,166500,,,,Business Unit Delta ,Latin America
2022-03-01,10002,Heavy Equipment,Komatsu,EUR,0,,,,Business Unit Alpha ,Europe
2022-03-01,10004,Office Fit Out,Honeywell International,EUR,24000,,,,Business Unit Bravo,Europe
2022-03-01,10002,Construction,Komatsu,AUD,0,,,,Business Unit Echo,APAC
2022-03-01,10002,Technical Equipment,Komatsu,EUR,40500,,,,Business Unit Charlie,Europe
2022-03-01,10004,Office Fit Out,Honeywell International,USD,20400,,,,Business Unit Delta ,Latin America
2022-03-01,10001,Construction,Turner Construction Management,USD,201000,,,,Business Unit Delta ,Latin America
2022-03-01,10002,Office Fit Out,Komatsu,EUR,0,,,,Business Unit Charlie,Europe
2022-03-01,10005,Heavy Equipment,Robert Bosch GmbH,AUD,11700,,,,Business Unit Delta ,APAC
2022-04-01,10004,Light Machinery,Honeywell International,USD,40000,,,,Business Unit Charlie,North America
2022-04-01,10001,Construction,Turner Construction Management,USD,139500,,,,Business Unit Bravo,Latin America
2022-04-01,10004,Office Fit Out,Honeywell International,USD,0,,,,Business Unit Delta ,North America
2022-04-01,10001,Technical Equipment,Turner Construction Management,AUD,211500,,,,Business Unit Bravo,APAC
2022-04-01,10001,Light Machinery,Turner Construction Management,USD,0,,,,Business Unit Charlie,North America
2022-04-01,10004,Construction,Honeywell International,USD,16800,,,,Business Unit Alpha ,North America
2022-04-01,10003,Technical Equipment,Newmark Group,USD,64000,,,,Business Unit Echo,Latin America
2022-04-01,10003,Office Fit Out,Newmark Group,USD,77000,,,,Business Unit Charlie,North America
2022-04-01,10004,Construction,Honeywell International,USD,0,,,,Business Unit Charlie,Latin America
2022-04-01,10001,Office Fit Out,Turner Construction Management,EUR,184500,,,,Business Unit Charlie,Europe
2022-04-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Echo,Latin America
2022-04-01,10002,Office Fit Out,Komatsu,AUD,75500,,,,Business Unit Charlie,APAC
2022-04-01,10002,Construction,Komatsu,USD,58500,,,,Business Unit Charlie,Latin America
2022-04-01,10003,Technical Equipment,Newmark Group,USD,0,,,,Business Unit Bravo,Latin America
2022-04-01,10005,Heavy Equipment,Robert Bosch GmbH,USD,5200,,,,Business Unit Delta ,North America
2022-04-01,10001,Office Fit Out,Turner Construction Management,USD,244500,,,,Business Unit Alpha ,Latin America
2022-04-01,10003,Heavy Equipment,Newmark Group,EUR,30000,,,,Business Unit Alpha ,Europe
2022-04-01,10002,Office Fit Out,Komatsu,USD,60500,,,,Business Unit Charlie,Latin America
2022-04-01,10003,Light Machinery,Newmark Group,USD,98500,,,,Business Unit Alpha ,North America
2022-04-01,10002,Construction,Komatsu,AUD,83500,,,,Business Unit Echo,APAC
2022-05-01,10002,Heavy Equipment,Komatsu,EUR,73000,,,,Business Unit Delta ,Europe
2022-05-01,10004,Light Machinery,Honeywell International,USD,20400,,,,Business Unit Echo,Latin America
2022-05-01,10005,Technical Equipment,Robert Bosch GmbH,USD,16700,,,,Business Unit Alpha ,Latin America
2022-05-01,10004,Office Fit Out,Honeywell International,USD,24000,,,,Business Unit Delta ,Latin America
2022-05-01,10001,Light Machinery,Turner Construction Management,USD,0,,,,Business Unit Echo,Latin America
2022-05-01,10002,Light Machinery,Komatsu,USD,48500,,,,Business Unit Alpha ,Latin America
2022-05-01,10005,Technical Equipment,Robert Bosch GmbH,USD,6800,,,,Business Unit Alpha ,North America
2022-05-01,10002,Construction,Komatsu,EUR,0,,,,Business Unit Echo,Europe
2022-05-01,10005,Construction,Robert Bosch GmbH,USD,18800,,,,Business Unit Echo,North America
2022-05-01,10002,Heavy Equipment,Komatsu,USD,53500,,,,Business Unit Charlie,Latin America
2022-05-01,10001,Heavy Equipment,Turner Construction Management,USD,0,,,,Business Unit Charlie,North America
2022-05-01,10002,Heavy Equipment,Komatsu,USD,41500,,,,Business Unit Bravo,North America
2022-05-01,10003,Light Machinery,Newmark Group,USD,0,,,,Business Unit Charlie,Latin America
